gbifID	type	format	identifier	references	title	description	created	creator	contributor	publisher	audience	source	license	rightsHolder
1453336590	StillImage	image/jpeg	https://static.inaturalist.org/photos/5976382/original.jpeg?1483833102	https://www.inaturalist.org/photos/5976382			2016-12-24T22:54:55Z	Sara Rall		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Sara Rall
1453327748	StillImage	image/jpeg	https://static.inaturalist.org/photos/5945963/original.jpg?1483473324	https://inaturalist.nz/photos/5945963			2017-01-02T22:27:39Z	jeremy_rolfe		iNaturalist			http://creativecommons.org/licenses/by/4.0/	jeremy_rolfe
1453293487	StillImage	image/jpeg	https://static.inaturalist.org/photos/5834261/original.jpeg?1482012116	https://www.inaturalist.org/photos/5834261			2016-12-08T22:43:13Z	Sara Rall		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Sara Rall
1453285559	StillImage	image/jpeg	https://static.inaturalist.org/photos/5808954/original.jpg?1481676534	https://www.flickr.com/photos/91001136@N03/31593571616/			2016-12-01T00:25:49Z	Murray NZ		iNaturalist			http://creativecommons.org/licenses/by/4.0/	Murray NZ
1453283981	StillImage	image/jpeg	https://static.inaturalist.org/photos/5802762/original.jpeg?1481607540	https://inaturalist.nz/photos/5802762			2016-12-13T02:19:19Z	Joe Potter Butler		iNaturalist			http://creativecommons.org/licenses/by/4.0/	Joe Potter Butler
1453276964	StillImage	image/jpeg	https://static.inaturalist.org/photos/5779326/original.jpeg?1481383998	http://inaturalist.ca/photos/5779326			2009-07-01T19:38:47Z	Leanne Wallis		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Leanne Wallis
1453276964	StillImage	image/jpeg	https://static.inaturalist.org/photos/5779327/original.jpeg?1481384017	http://inaturalist.ca/photos/5779327			2009-07-01T19:37:49Z	Leanne Wallis		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Leanne Wallis
1453266626	StillImage	image/jpeg	https://static.inaturalist.org/photos/5710778/original.jpg?1481007500	https://inaturalist.nz/photos/5710778			2016-12-04T22:24:14Z	Simon Nicholas		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Simon Nicholas
1453264746	StillImage	image/jpeg	https://static.inaturalist.org/photos/5703078/original.jpg?1480923166	https://inaturalist.nz/photos/5703078			2016-12-05T06:39:06Z	Mike Lusk		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Mike Lusk
1453246461	StillImage	image/jpeg	https://static.inaturalist.org/photos/5626519/original.jpg?1480265499	http://www.inaturalist.org/photos/5626519			2016-11-27T16:50:18Z	lmcunn20		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	lmcunn20
